,Job_Number,Interval,Run_Time,Number_of_Allocated_Processors
13818,16885,18291.015625,-60034,79
13819,16885,18291.015625,-60034,79
13820,16885,18291.015625,-60034,79
13821,16885,18291.015625,-60034,79
13822,16885,18291.015625,-60034,79
13823,16885,18291.015625,-60034,79
13824,16885,18291.015625,-60034,79
13825,16885,18291.015625,-60034,79
13826,16885,18291.015625,-60034,79
13827,16885,18291.015625,-60034,79
13828,16885,18291.015625,-60034,79
13829,16885,18291.015625,-60034,79
13830,16885,18291.015625,-60034,79
13831,16885,18291.015625,-60034,79
13832,16885,18291.015625,-60034,79
13833,16885,18291.015625,-60034,79
13834,16885,18291.015625,-60034,79
13835,16885,18291.015625,-60034,79
13836,16885,18291.015625,-60034,79
13837,16885,18291.015625,-60034,79
13838,16885,18291.015625,-60034,79
13839,16885,18291.015625,-60034,79
13840,16885,18291.015625,-60034,79
13841,16885,18291.015625,-60034,79
13842,16885,18291.015625,-60034,79
13843,16885,18291.015625,-60034,79
13844,16885,18291.015625,-60034,79
13845,16885,18291.015625,-60034,79
13846,16885,18291.015625,-60034,79
13847,16885,18291.015625,-60034,79
13848,16885,18291.015625,-60034,79
13849,16885,18291.015625,-60034,79
13850,16885,18291.015625,-60034,79
13851,16885,18291.015625,-60034,79
13852,16885,18291.015625,-60034,79
13853,16885,18291.015625,-60034,79
13854,16885,18291.015625,-60034,79
13855,16885,18291.015625,-60034,79
13856,16885,18291.015625,-60034,79
13857,16885,18291.015625,-60034,79
13858,16885,18291.015625,-60034,79
13859,16885,18291.015625,-60034,79
13860,16885,18291.015625,-60034,79
13861,16885,18291.015625,-60034,79
13862,16885,18291.015625,-60034,79
13863,16885,18291.015625,-60034,79
13864,16885,18291.015625,-60034,79
13865,16885,18291.015625,-60034,79
13866,16885,18291.015625,-60034,79
13867,16885,18291.015625,-60034,79
13868,16885,18291.015625,-60034,79
13869,16885,18291.015625,-60034,79
13870,16885,18291.015625,-60034,79
13871,16885,18291.015625,-60034,79
13872,16885,18291.015625,-60034,79
13873,16885,18291.015625,-60034,79
13874,16885,18291.015625,-60034,79
13875,16885,18291.015625,-60034,79
13876,16885,18291.015625,-60034,79
13877,16885,18291.015625,-60034,79
13878,16885,18291.015625,-60034,79
13879,16885,18291.015625,-60034,79
13880,16885,18291.015625,-60034,79
13881,16885,18291.015625,-60034,79
13882,16885,18291.015625,-60034,79
13883,16885,18291.015625,-60034,79
13884,16885,18291.015625,-60034,79
13885,16885,18291.015625,-60034,79
13886,16885,18291.015625,-60034,79
13887,16885,18291.015625,-60034,79
13888,16885,18291.015625,-60034,79
13889,16885,18291.015625,-60034,79
13890,16885,18291.015625,-60034,79
13891,16885,18291.015625,-60034,79
13892,16885,18291.015625,-60034,79
13893,16885,18291.015625,-60034,79
13894,16885,18291.015625,-60034,79
13895,16885,18291.015625,-60034,79
13896,16885,18291.015625,-60034,79
13897,16885,18291.015625,-60034,79
13898,16885,18291.015625,-60034,79
13899,16885,18291.015625,-60034,79
13900,16885,18291.015625,-60034,79
13901,16885,18291.015625,-60034,79
13902,16885,18291.015625,-60034,79
13903,16885,18291.015625,-60034,79
13904,16885,18291.015625,-60034,79
13905,16885,18291.015625,-60034,79
13906,16885,18291.015625,-60034,79
13907,16885,18291.015625,-60034,79
13908,16885,18291.015625,-60034,79
13909,16885,18291.015625,-60034,79
13910,16885,18291.015625,-60034,79
13911,16885,18291.015625,-60034,79
13912,16885,18291.015625,-60034,79
13913,16885,18291.015625,-60034,79
13914,16885,18291.015625,-60034,79
13915,16885,18291.015625,-60034,79
13916,16885,18291.015625,-60034,79
13917,16885,18291.015625,-60034,79
13918,16885,18291.015625,-60034,79
13919,16885,18291.015625,-60034,79
13920,16885,18291.015625,-60034,79
13921,16885,18291.015625,-60034,79
13922,16885,18291.015625,-60034,79
13923,16885,18291.015625,-60034,79
13924,16885,18291.015625,-60034,79
13925,16885,18291.015625,-60034,79
13926,16885,18291.015625,-60034,79
13927,16885,18291.015625,-60034,79
13928,16885,18291.015625,-60034,79
13929,16885,18291.015625,-60034,79
13930,16885,18291.015625,-60034,79
13931,16885,18291.015625,-60034,79
13932,16885,18291.015625,-60034,79
13933,16885,18291.015625,-60034,79
13934,16885,18291.015625,-60034,79
13935,16885,18291.015625,-60034,79
13936,16885,18291.015625,-60034,79
13937,16885,18291.015625,-60034,79
13938,16885,18291.015625,-60034,79
13939,16885,18291.015625,-60034,79
13940,16885,18291.015625,-60034,79
13941,16885,18291.015625,-60034,79
13942,16885,18291.015625,-60034,79
13943,16885,18291.015625,-60034,79
13944,16885,18291.015625,-60034,79
13945,16885,18291.015625,-60034,79
13946,16885,18291.015625,-60034,79
13947,16885,18291.015625,-60034,79
13948,16885,18291.015625,-60034,79
13949,16885,18291.015625,-60034,79
13950,16885,18291.015625,-60034,79
13951,16885,18291.015625,-60034,79
13952,16885,18291.015625,-60034,79
13953,16885,18291.015625,-60034,79
13954,16885,18291.015625,-60034,79
13955,16885,18291.015625,-60034,79
13956,16885,18291.015625,-60034,79
13957,16885,18291.015625,-60034,79
13958,16885,18291.015625,-60034,79
13959,16885,18291.015625,-60034,79
13960,16885,18291.015625,-60034,79
13961,16885,18291.015625,-60034,79
13962,16885,18291.015625,-60034,79
13963,16885,18291.015625,-60034,79
13964,16885,18291.015625,-60034,79
13965,16885,18291.015625,-60034,79
13966,16885,18291.015625,-60034,79
13967,16885,18291.015625,-60034,79
13968,16885,18291.015625,-60034,79
13969,16885,18291.015625,-60034,79
13970,16885,18291.015625,-60034,79
13971,16885,18291.015625,-60034,79
13972,16885,18291.015625,-60034,79
13973,16885,18291.015625,-60034,79
13974,16885,18291.015625,-60034,79
13975,16885,18291.015625,-60034,79
13976,16885,18291.015625,-60034,79
13977,16885,18291.015625,-60034,79
13978,16885,18291.015625,-60034,79
13979,16885,18291.015625,-60034,79
13980,16885,18291.015625,-60034,79
13981,16885,18291.015625,-60034,79
13982,16885,18291.015625,-60034,79
13983,16885,18291.015625,-60034,79
13984,16885,18291.015625,-60034,79
13985,16885,18291.015625,-60034,79
13986,16885,18291.015625,-60034,79
13987,16885,18291.015625,-60034,79
13988,16885,18291.015625,-60034,79
13989,16885,18291.015625,-60034,79
13990,16885,18291.015625,-60034,79
13991,16885,18291.015625,-60034,79
13992,16885,18291.015625,-60034,79
13993,16885,18291.015625,-60034,79
13994,16885,18291.015625,-60034,79
13995,16885,18291.015625,-60034,79
13996,16885,18291.015625,-60034,79
13997,16885,18291.015625,-60034,79
13998,16885,18291.015625,-60034,79
13999,16885,18291.015625,-60034,79
14000,16885,18291.015625,-60034,79
14001,16885,18291.015625,-60034,79
14002,16885,18291.015625,-60034,79
14003,16885,18291.015625,-60034,79
14004,16885,18291.015625,-60034,79
14005,16885,18291.015625,-60034,79
14006,16885,18291.015625,-60034,79
14007,16885,18291.015625,-60034,79
14008,16885,18291.015625,-60034,79
14009,16885,18291.015625,-60034,79
14010,16885,18291.015625,-60034,79
14011,16885,18291.015625,-60034,79
14012,16885,18291.015625,-60034,79
14013,16885,18291.015625,-60034,79
14014,16885,18291.015625,-60034,79
14015,16885,18291.015625,-60034,79
14016,16885,18291.015625,-60034,79
14017,16885,18291.015625,-60034,79
14018,16885,18291.015625,-60034,79
14019,16885,18291.015625,-60034,79
14020,16885,18291.015625,-60034,79
14021,16885,18291.015625,-60034,79
14022,16885,18291.015625,-60034,79
14023,16885,18291.015625,-60034,79
14024,16885,18291.015625,-60034,79
14025,16885,18291.015625,-60034,79
14026,16885,18291.015625,-60034,79
14027,16885,18291.015625,-60034,79
14028,16885,18291.015625,-60034,79
14029,16885,18291.015625,-60034,79
14030,16885,18291.015625,-60034,79
14031,16885,18291.015625,-60034,79
14032,16885,18291.015625,-60034,79
14033,16885,18291.015625,-60034,79
14034,16885,18291.015625,-60034,79
14035,16885,18291.015625,-60034,79
14036,16885,18291.015625,-60034,79
14037,16885,18291.015625,-60034,79
14038,16885,18291.015625,-60034,79
14039,16885,18291.015625,-60034,79
14040,16885,18291.015625,-60034,79
14041,16885,18291.015625,-60034,79
14042,16885,18291.015625,-60034,79
14043,16885,18291.015625,-60034,79
14044,16885,18291.015625,-60034,79
14045,16885,18291.015625,-60034,79
14046,16885,18291.015625,-60034,79
14047,16885,18291.015625,-60034,79
14048,16885,18291.015625,-60034,79
14049,16885,18291.015625,-60034,79
14050,16885,18291.015625,-60034,79
14051,16885,18291.015625,-60034,79
14052,16885,18291.015625,-60034,79
14053,16885,18291.015625,-60034,79
14054,16885,18291.015625,-60034,79
14055,16885,18291.015625,-60034,79
14056,16885,18291.015625,-60034,79
14057,16885,18291.015625,-60034,79
14058,16885,18291.015625,-60034,79
14059,16885,18291.015625,-60034,79
14060,16885,18291.015625,-60034,79
14061,16885,18291.015625,-60034,79
14062,16885,18291.015625,-60034,79
14063,16885,18291.015625,-60034,79
14064,16885,18291.015625,-60034,79
14065,16885,18291.015625,-60034,79
14066,16885,18291.015625,-60034,79
14067,16885,18291.015625,-60034,79
14068,16885,18291.015625,-60034,79
14069,16885,18291.015625,-60034,79
14070,16885,18291.015625,-60034,79
14071,16885,18291.015625,-60034,79
14072,16885,18291.015625,-60034,79
14073,16885,18291.015625,-60034,79
14074,16885,18291.015625,-60034,79
14075,16885,18291.015625,-60034,79
14076,16885,18291.015625,-60034,79
14077,16885,18291.015625,-60034,79
14078,16885,18291.015625,-60034,79
14079,16885,18291.015625,-60034,79
14080,16885,18291.015625,-60034,79
14081,16885,18291.015625,-60034,79
14082,16885,18291.015625,-60034,79
14083,16885,18291.015625,-60034,79
14084,16885,18291.015625,-60034,79
14085,16885,18291.015625,-60034,79
14086,16885,18291.015625,-60034,79
14087,16885,18291.015625,-60034,79
14088,16885,18291.015625,-60034,79
14089,16885,18291.015625,-60034,79
14090,16885,18291.015625,-60034,79
14091,16885,18291.015625,-60034,79
14092,16885,18291.015625,-60034,79
14093,16885,18291.015625,-60034,79
14094,16885,18291.015625,-60034,79
14095,16885,18291.015625,-60034,79
14096,16885,18291.015625,-60034,79
14097,16885,18291.015625,-60034,79
14098,16885,18291.015625,-60034,79
14099,16885,18291.015625,-60034,79
14100,16885,18291.015625,-60034,79
14101,16885,18291.015625,-60034,79
14102,16885,18291.015625,-60034,79
14103,16885,18291.015625,-60034,79
14104,16885,18291.015625,-60034,79
14105,16885,18291.015625,-60034,79
14106,16885,18291.015625,-60034,79
14107,16885,18291.015625,-60034,79
14108,16885,18291.015625,-60034,79
14109,16885,18291.015625,-60034,79
14110,16885,18291.015625,-60034,79
14111,16885,18291.015625,-60034,79
14112,16885,18291.015625,-60034,79
14113,16885,18291.015625,-60034,79
14114,16885,18291.015625,-60034,79
14115,16885,18291.015625,-60034,79
14116,16885,18291.015625,-60034,79
14117,16885,18291.015625,-60034,79
14118,16885,18291.015625,-60034,79
14119,16885,18291.015625,-60034,79
14120,16885,18291.015625,-60034,79
14121,16885,18291.015625,-60034,79
14122,16885,18291.015625,-60034,79
14123,16885,18291.015625,-60034,79
14124,16885,18291.015625,-60034,79
14125,16885,18291.015625,-60034,79
14126,16885,18291.015625,-60034,79
14127,16885,18291.015625,-60034,79
14128,16885,18291.015625,-60034,79
14129,16885,18291.015625,-60034,79
14130,16885,18291.015625,-60034,79
14131,16885,18291.015625,-60034,79
14132,16885,18291.015625,-60034,79
14133,16885,18291.015625,-60034,79
14134,16885,18291.015625,-60034,79
14135,16885,18291.015625,-60034,79
14136,16885,18291.015625,-60034,79
14137,16885,18291.015625,-60034,79
14138,16885,18291.015625,-60034,79
14139,16885,18291.015625,-60034,79
14140,16885,18291.015625,-60034,79
14141,16885,18291.015625,-60034,79
14142,16885,18291.015625,-60034,79
14143,16885,18291.015625,-60034,79
14144,16885,18291.015625,-60034,79
14145,16885,18291.015625,-60034,79
14146,16885,18291.015625,-60034,79
14147,16885,18291.015625,-60034,79
14148,16885,18291.015625,-60034,79
14149,16885,18291.015625,-60034,79
14150,16885,18291.015625,-60034,79
14151,16885,18291.015625,-60034,79
14152,16885,18291.015625,-60034,79
14153,16885,18291.015625,-60034,79
14154,16885,18291.015625,-60034,79
14155,16885,18291.015625,-60034,79
14156,16885,18291.015625,-60034,79
14157,16885,18291.015625,-60034,79
14158,16885,18291.015625,-60034,79
14159,16885,18291.015625,-60034,79
14160,16885,18291.015625,-60034,79
14161,16885,18291.015625,-60034,79
14162,16885,18291.015625,-60034,79
14163,16885,18291.015625,-60034,79
14164,16885,18291.015625,-60034,79
14165,16885,18291.015625,-60034,79
14166,16885,18291.015625,-60034,79
14167,16885,18291.015625,-60034,79
14168,16885,18291.015625,-60034,79
14169,16885,18291.015625,-60034,79
14170,16885,18291.015625,-60034,79
14171,16885,18291.015625,-60034,79
14172,16885,18291.015625,-60034,79
14173,16885,18291.015625,-60034,79
14174,16885,18291.015625,-60034,79
14175,16885,18291.015625,-60034,79
14176,16885,18291.015625,-60034,79
14177,16885,18291.015625,-60034,79
14178,16885,18291.015625,-60034,79
14179,16885,18291.015625,-60034,79
14180,16885,18291.015625,-60034,79
14181,16885,18291.015625,-60034,79
14182,16885,18291.015625,-60034,79
14183,16885,18291.015625,-60034,79
14184,16885,18291.015625,-60034,79
14185,16885,18291.015625,-60034,79
14186,16885,18291.015625,-60034,79
14187,16885,18291.015625,-60034,79
14188,16885,18291.015625,-60034,79
14189,16885,18291.015625,-60034,79
14190,16885,18291.015625,-60034,79
14191,16885,18291.015625,-60034,79
14192,16885,18291.015625,-60034,79
14193,16885,18291.015625,-60034,79
14194,16885,18291.015625,-60034,79
14195,16885,18291.015625,-60034,79
14196,16885,18291.015625,-60034,79
14197,16885,18291.015625,-60034,79
14198,16885,18291.015625,-60034,79
14199,16885,18291.015625,-60034,79
14200,16885,18291.015625,-60034,79
14201,16885,18291.015625,-60034,79
14202,16885,18291.015625,-60034,79
14203,16885,18291.015625,-60034,79
14204,16885,18291.015625,-60034,79
14205,16885,18291.015625,-60034,79
14206,16885,18291.015625,-60034,79
14207,16885,18291.015625,-60034,79
14208,16885,18291.015625,-60034,79
14209,16885,18291.015625,-60034,79
14210,16885,18291.015625,-60034,79
14211,16885,18291.015625,-60034,79
14212,16885,18291.015625,-60034,79
14213,16885,18291.015625,-60034,79
14214,16885,18291.015625,-60034,79
14215,16885,18291.015625,-60034,79
14216,16885,18291.015625,-60034,79
14217,16885,18291.015625,-60034,79
14218,16885,18291.015625,-60034,79
14219,16885,18291.015625,-60034,79
14220,16885,18291.015625,-60034,79
14221,16885,18291.015625,-60034,79
14222,16885,18291.015625,-60034,79
14223,16885,18291.015625,-60034,79
14224,16885,18291.015625,-60034,79
14225,16885,18291.015625,-60034,79
14226,16885,18291.015625,-60034,79
14227,16885,18291.015625,-60034,79
14228,16885,18291.015625,-60034,79
14229,16885,18291.015625,-60034,79
14230,16885,18291.015625,-60034,79
14231,16885,18291.015625,-60034,79
14232,16885,18291.015625,-60034,79
14233,16885,18291.015625,-60034,79
14234,16885,18291.015625,-60034,79
14235,16885,18291.015625,-60034,79
14236,16885,18291.015625,-60034,79
14237,16885,18291.015625,-60034,79
14238,16885,18291.015625,-60034,79
14239,16885,18291.015625,-60034,79
14240,16885,18291.015625,-60034,79
14241,16885,18291.015625,-60034,79
14242,16885,18291.015625,-60034,79
14243,16885,18291.015625,-60034,79
14244,16885,18291.015625,-60034,79
14245,16885,18291.015625,-60034,79
14246,16885,18291.015625,-60034,79
14247,16885,18291.015625,-60034,79
14248,16885,18291.015625,-60034,79
14249,16885,18291.015625,-60034,79
14250,16885,18291.015625,-60034,79
14251,16885,18291.015625,-60034,79
14252,16885,18291.015625,-60034,79
14253,16885,18291.015625,-60034,79
14254,16885,18291.015625,-60034,79
14255,16885,18291.015625,-60034,79
14256,16885,18291.015625,-60034,79
14257,16885,18291.015625,-60034,79
14258,16885,18291.015625,-60034,79
14259,16885,18291.015625,-60034,79
14260,16885,18291.015625,-60034,79
14261,16885,18291.015625,-60034,79
14262,16885,18291.015625,-60034,79
14263,16885,18291.015625,-60034,79
14264,16885,18291.015625,-60034,79
14265,16885,18291.015625,-60034,79
14266,16885,18291.015625,-60034,79
14267,16885,18291.015625,-60034,79
14268,16885,18291.015625,-60034,79
14269,16885,18291.015625,-60034,79
14270,16885,18291.015625,-60034,79
14271,16885,18291.015625,-60034,79
14272,16885,18291.015625,-60034,79
14273,16885,18291.015625,-60034,79
14274,16885,18291.015625,-60034,79
14275,16885,18291.015625,-60034,79
14276,16885,18291.015625,-60034,79
14277,16885,18291.015625,-60034,79
14278,16885,18291.015625,-60034,79
14279,16885,18291.015625,-60034,79
14280,16885,18291.015625,-60034,79
14281,16885,18291.015625,-60034,79
14282,16885,18291.015625,-60034,79
14283,16885,18291.015625,-60034,79
14284,16885,18291.015625,-60034,79
14285,16885,18291.015625,-60034,79
14286,16885,18291.015625,-60034,79
14287,16885,18291.015625,-60034,79
14288,16885,18291.015625,-60034,79
14289,16885,18291.015625,-60034,79
14290,16885,18291.015625,-60034,79
14291,16885,18291.015625,-60034,79
14292,16885,18291.015625,-60034,79
14293,16885,18291.015625,-60034,79
14294,16885,18291.015625,-60034,79
14295,16885,18291.015625,-60034,79
14296,16885,18291.015625,-60034,79
14297,16885,18291.015625,-60034,79
14298,16885,18291.015625,-60034,79
14299,16885,18291.015625,-60034,79
14300,16885,18291.015625,-60034,79
14301,16885,18291.015625,-60034,79
14302,16885,18291.015625,-60034,79
14303,16885,18291.015625,-60034,79
14304,16885,18291.015625,-60034,79
14305,16885,18291.015625,-60034,79
14306,16885,18291.015625,-60034,79
14307,16885,18291.015625,-60034,79
14308,16885,18291.015625,-60034,79
14309,16885,18291.015625,-60034,79
14310,16885,18291.015625,-60034,79
14311,16885,18291.015625,-60034,79
14312,16885,18291.015625,-60034,79
14313,16885,18291.015625,-60034,79
14314,16885,18291.015625,-60034,79
14315,16885,18291.015625,-60034,79
14316,16885,18291.015625,-60034,79
14317,16885,18291.015625,-60034,79
14318,16885,18291.015625,-60034,79
14319,16885,18291.015625,-60034,79
14320,16885,18291.015625,-60034,79
14321,16885,18291.015625,-60034,79
14322,16885,18291.015625,-60034,79
14323,16885,18291.015625,-60034,79
14324,16885,18291.015625,-60034,79
14325,16885,18291.015625,-60034,79
14326,16885,18291.015625,-60034,79
14327,16885,18291.015625,-60034,79
14328,16885,18291.015625,-60034,79
14329,16885,18291.015625,-60034,79
14330,16885,18291.015625,-60034,79
14331,16885,18291.015625,-60034,79
14332,16885,18291.015625,-60034,79
14333,16885,18291.015625,-60034,79
14334,16885,18291.015625,-60034,79
14335,16885,18291.015625,-60034,79
14336,16885,18291.015625,-60034,79
14337,16885,18291.015625,-60034,79
14338,16885,18291.015625,-60034,79
14339,16885,18291.015625,-60034,79
14340,16885,18291.015625,-60034,79
14341,16885,18291.015625,-60034,79
14342,16885,18291.015625,-60034,79
14343,16885,18291.015625,-60034,79
14344,16885,18291.015625,-60034,79
14345,16885,18291.015625,-60034,79
14346,16885,18291.015625,-60034,79
14347,16885,18291.015625,-60034,79
14348,16885,18291.015625,-60034,79
14349,16885,18291.015625,-60034,79
14350,16885,18291.015625,-60034,79
14351,16885,18291.015625,-60034,79
14352,16885,18291.015625,-60034,79
14353,16885,18291.015625,-60034,79
14354,16885,18291.015625,-60034,79
14355,16885,18291.015625,-60034,79
14356,16885,18291.015625,-60034,79
14357,16885,18291.015625,-60034,79
14358,16885,18291.015625,-60034,79
14359,16885,18291.015625,-60034,79
14360,16885,18291.015625,-60034,79
14361,16885,18291.015625,-60034,79
14362,16885,18291.015625,-60034,79
14363,16885,18291.015625,-60034,79
14364,16885,18291.015625,-60034,79
14365,16885,18291.015625,-60034,79
14366,16885,18291.015625,-60034,79
14367,16885,18291.015625,-60034,79
14368,16885,18291.015625,-60034,79
14369,16885,18291.015625,-60034,79
14370,16885,18291.015625,-60034,79
14371,16885,18291.015625,-60034,79
14372,16885,18291.015625,-60034,79
14373,16885,18291.015625,-60034,79
14374,16885,18291.015625,-60034,79
14375,16885,18291.015625,-60034,79
14376,16885,18291.015625,-60034,79
14377,16885,18291.015625,-60034,79
14378,16885,18291.015625,-60034,79
14379,16885,18291.015625,-60034,79
14380,16885,18291.015625,-60034,79
14381,16885,18291.015625,-60034,79
14382,16885,18291.015625,-60034,79
14383,16885,18291.015625,-60034,79
14384,16885,18291.015625,-60034,79
14385,16885,18291.015625,-60034,79
14386,16885,18291.015625,-60034,79
14387,16885,18291.015625,-60034,79
14388,16885,18291.015625,-60034,79
14389,16885,18291.015625,-60034,79
14390,16885,18291.015625,-60034,79
14391,16885,18291.015625,-60034,79
14392,16885,18291.015625,-60034,79
14393,16885,18291.015625,-60034,79
14394,16885,18291.015625,-60034,79
14395,16885,18291.015625,-60034,79
14396,16885,18291.015625,-60034,79
14397,16885,18291.015625,-60034,79
14398,16885,18291.015625,-60034,79
14399,16885,18291.015625,-60034,79
14400,16885,18291.015625,-60034,79
14401,16885,18291.015625,-60034,79
14402,16885,18291.015625,-60034,79
14403,16885,18291.015625,-60034,79
14404,16885,18291.015625,-60034,79
14405,16885,18291.015625,-60034,79
14406,16885,18291.015625,-60034,79
14407,16885,18291.015625,-60034,79
14408,16885,18291.015625,-60034,79
14409,16885,18291.015625,-60034,79
14410,16885,18291.015625,-60034,79
14411,16885,18291.015625,-60034,79
14412,16885,18291.015625,-60034,79
14413,16885,18291.015625,-60034,79
14414,16885,18291.015625,-60034,79
14415,16885,18291.015625,-60034,79
14416,16885,18291.015625,-60034,79
14417,16885,18291.015625,-60034,79
14418,16885,18291.015625,-60034,79
14419,16885,18291.015625,-60034,79
14420,16885,18291.015625,-60034,79
14421,16885,18291.015625,-60034,79
14422,16885,18291.015625,-60034,79
14423,16885,18291.015625,-60034,79
14424,16885,18291.015625,-60034,79
14425,16885,18291.015625,-60034,79
14426,16885,18291.015625,-60034,79
14427,16885,18291.015625,-60034,79
14428,16885,18291.015625,-60034,79
14429,16885,18291.015625,-60034,79
14430,16885,18291.015625,-60034,79
14431,16885,18291.015625,-60034,79
14432,16885,18291.015625,-60034,79
14433,16885,18291.015625,-60034,79
14434,16885,18291.015625,-60034,79
14435,16885,18291.015625,-60034,79
14436,16885,18291.015625,-60034,79
14437,16885,18291.015625,-60034,79
14438,16885,18291.015625,-60034,79
14439,16885,18291.015625,-60034,79
14440,16885,18291.015625,-60034,79
14441,16885,18291.015625,-60034,79
14442,16885,18291.015625,-60034,79
14443,16885,18291.015625,-60034,79
14444,16885,18291.015625,-60034,79
14445,16885,18291.015625,-60034,79
14446,16885,18291.015625,-60034,79
14447,16885,18291.015625,-60034,79
14448,16885,18291.015625,-60034,79
14449,16885,18291.015625,-60034,79
14450,16885,18291.015625,-60034,79
14451,16885,18291.015625,-60034,79
14452,16885,18291.015625,-60034,79
14453,16885,18291.015625,-60034,79
14454,16885,18291.015625,-60034,79
14455,16885,18291.015625,-60034,79
14456,16885,18291.015625,-60034,79
14457,16885,18291.015625,-60034,79
14458,16885,18291.015625,-60034,79
14459,16885,18291.015625,-60034,79
14460,16885,18291.015625,-60034,79
14461,16885,18291.015625,-60034,79
14462,16885,18291.015625,-60034,79
14463,16885,18291.015625,-60034,79
14464,16885,18291.015625,-60034,79
14465,16885,18291.015625,-60034,79
14466,16885,18291.015625,-60034,79
14467,16885,18291.015625,-60034,79
14468,16885,18291.015625,-60034,79
14469,16885,18291.015625,-60034,79
14470,16885,18291.015625,-60034,79
14471,16885,18291.015625,-60034,79
14472,16885,18291.015625,-60034,79
14473,16885,18291.015625,-60034,79
14474,16885,18291.015625,-60034,79
14475,16885,18291.015625,-60034,79
14476,16885,18291.015625,-60034,79
14477,16885,18291.015625,-60034,79
14478,16885,18291.015625,-60034,79
14479,16885,18291.015625,-60034,79
14480,16885,18291.015625,-60034,79
14481,16885,18291.015625,-60034,79
14482,16885,18291.015625,-60034,79
14483,16885,18291.015625,-60034,79
14484,16885,18291.015625,-60034,79
14485,16885,18291.015625,-60034,79
14486,16885,18291.015625,-60034,79
14487,16885,18291.015625,-60034,79
14488,16885,18291.015625,-60034,79
14489,16885,18291.015625,-60034,79
14490,16885,18291.015625,-60034,79
14491,16885,18291.015625,-60034,79
14492,16885,18291.015625,-60034,79
14493,16885,18291.015625,-60034,79
14494,16885,18291.015625,-60034,79
14495,16885,18291.015625,-60034,79
14496,16885,18291.015625,-60034,79
14497,16885,18291.015625,-60034,79
14498,16885,18291.015625,-60034,79
14499,16885,18291.015625,-60034,79
14500,16885,18291.015625,-60034,79
14501,16885,18291.015625,-60034,79
14502,16885,18291.015625,-60034,79
14503,16885,18291.015625,-60034,79
14504,16885,18291.015625,-60034,79
14505,16885,18291.015625,-60034,79
14506,16885,18291.015625,-60034,79
14507,16885,18291.015625,-60034,79
14508,16885,18291.015625,-60034,79
14509,16885,18291.015625,-60034,79
14510,16885,18291.015625,-60034,79
14511,16885,18291.015625,-60034,79
14512,16885,18291.015625,-60034,79
14513,16885,18291.015625,-60034,79
14514,16885,18291.015625,-60034,79
14515,16885,18291.015625,-60034,79
14516,16885,18291.015625,-60034,79
14517,16885,18291.015625,-60034,79
14518,16885,18291.015625,-60034,79
14519,16885,18291.015625,-60034,79
14520,16885,18291.015625,-60034,79
14521,16885,18291.015625,-60034,79
14522,16885,18291.015625,-60034,79
14523,16885,18291.015625,-60034,79
14524,16885,18291.015625,-60034,79
14525,16885,18291.015625,-60034,79
14526,16885,18291.015625,-60034,79
14527,16885,18291.015625,-60034,79
14528,16885,18291.015625,-60034,79
14529,16885,18291.015625,-60034,79
14530,16885,18291.015625,-60034,79
14531,16885,18291.015625,-60034,79
14532,16885,18291.015625,-60034,79
14533,16885,18291.015625,-60034,79
14534,16885,18291.015625,-60034,79
14535,16885,18291.015625,-60034,79
14536,16885,18291.015625,-60034,79
14537,16885,18291.015625,-60034,79
14538,16885,18291.015625,-60034,79
14539,16885,18291.015625,-60034,79
14540,16885,18291.015625,-60034,79
14541,16885,18291.015625,-60034,79
14542,16885,18291.015625,-60034,79
14543,16885,18291.015625,-60034,79
14544,16885,18291.015625,-60034,79
14545,16885,18291.015625,-60034,79
14546,16885,18291.015625,-60034,79
14547,16885,18291.015625,-60034,79
14548,16885,18291.015625,-60034,79
14549,16885,18291.015625,-60034,79
14550,16885,18291.015625,-60034,79
14551,16885,18291.015625,-60034,79
14552,16885,18291.015625,-60034,79
14553,16885,18291.015625,-60034,79
14554,16885,18291.015625,-60034,79
14555,16885,18291.015625,-60034,79
14556,16885,18291.015625,-60034,79
14557,16885,18291.015625,-60034,79
14558,16885,18291.015625,-60034,79
14559,16885,18291.015625,-60034,79
14560,16885,18291.015625,-60034,79
14561,16885,18291.015625,-60034,79
14562,16885,18291.015625,-60034,79
14563,16885,18291.015625,-60034,79
14564,16885,18291.015625,-60034,79
14565,16885,18291.015625,-60034,79
14566,16885,18291.015625,-60034,79
14567,16885,18291.015625,-60034,79
14568,16885,18291.015625,-60034,79
14569,16885,18291.015625,-60034,79
14570,16885,18291.015625,-60034,79
14571,16885,18291.015625,-60034,79
14572,16885,18291.015625,-60034,79
14573,16885,18291.015625,-60034,79
14574,16885,18291.015625,-60034,79
14575,16885,18291.015625,-60034,79
14576,16885,18291.015625,-60034,79
14577,16885,18291.015625,-60034,79
14578,16885,18291.015625,-60034,79
14579,16885,18291.015625,-60034,79
14580,16885,18291.015625,-60034,79
14581,16885,18291.015625,-60034,79
14582,16885,18291.015625,-60034,79
14583,16885,18291.015625,-60034,79
14584,16885,18291.015625,-60034,79
14585,16885,18291.015625,-60034,79
14586,16885,18291.015625,-60034,79
14587,16885,18291.015625,-60034,79
14588,16885,18291.015625,-60034,79
14589,16885,18291.015625,-60034,79
14590,16885,18291.015625,-60034,79
14591,16885,18291.015625,-60034,79
14592,16885,18291.015625,-60034,79
14593,16885,18291.015625,-60034,79
